"jS_mouseID","jS_sex","jS_lon","jS_lat","jS_year","jS_BMI","jS_HI","jS_Ntrapped","ID","imperv","tcd","clc","swf_perc","dist_road","dist_path","prec_aug_2015","prec_aug_2016","prec_aug_2017","prec_aug_2018","soil_moist","soil_ph","CATO","PITO","POTO","cat_dens","pig_dens","pou_dens","gem_char","clc_fct"
"AA_0594","M",14.0806,53.0336,"2018",1.8530699324579,0.83,9,72,0,0,"211",0,26.4313259124756,581.596984863281,24.1022644042969,44.5001678466797,53.6766624450684,13.9989881515503,92,7.24931526184082,0.132863029837608,0.0593872144818306,0.0634582042694092,0.0284640565514565,0.0127228843048215,13.5950374603271,"12073505","3"
"AA_0577","F",12.6278,52.7269,"2018",1.06323846476825,0,6,73,5.32000017166138,20.3999996185303,"311",40,78.2753143310547,236.479476928711,74.4565658569336,26.1345825195312,69.8998031616211,44.3910102844238,90.5670852661133,6.55923986434937,0.542061805725098,4.36859154433478e-05,0.591653048992157,0.116082325577736,9.35532261792105e-06,126.702278137207,"12063142","4"
"AA_0516","F",13.9575,51.7759,"2017",1.08248178256057,0.83,2,74,20.1100006103516,0,"231",0,37.6558113098145,26.1047306060791,30.5032768249512,40.4568634033203,72.6718902587891,29.7347106933594,89,4.80643939971924,0.958703815937042,5.60057878494263,0.0949662700295448,0.0584618337452412,0.341523736715317,5.79105043411255,"12066052","3"
"SK_3143","M",13.7586,53.1406,"2015",0.536567471555525,0.9,4,75,26.7800006866455,3.36999988555908,"112",18,64.4313354492188,495.067810058594,29.0504570007324,34.3246765136719,43.0615615844727,17.2804527282715,93.5215682983398,6.78740453720093,1.10848784446716,0.0617912746965885,0.0714863985776901,0.114503666758537,0.00638286443427205,7.38434314727783,"12073201","2"
"AA_0558","M",14.1189,52.8367,"2018",-1.0270733664488,0.8,1,76,51.8400001525879,5.26999998092651,"112",49,11.2458038330078,232.295333862305,41.5497016906738,41.2353591918945,62.5217018127441,6,88,6.48177242279053,2.81315588951111,0.0907081663608551,0.000169543141964823,0.214459255337715,0.0069150822237134,0.0129250194877386,"12064044","2"
"SK_3128","F",13.6664,52.7339,"2015",2.82120995016144,0,15,77,47.2400016784668,6.51999998092651,"112",0,14.6529951095581,28.4916172027588,39.2913398742676,38.1301574707031,68.128173828125,12.1721296310425,91.1677017211914,5.96711921691895,0.0653280913829803,0.00768664060160518,0.0030740606598556,0.0107333343476057,0.00126290670596063,0.505064845085144,"12060024","2"
"SK_3098","M",14.3217,52.6506,"2015",0.155470298349471,0.7,1,78,8.39000034332275,0,"211",0,55,762.294555664062,30.5733795166016,37.9139175415039,64.3454742431641,9.14596080780029,87,7.0905179977417,1.94843745231628,0.120987221598625,7.69278485677205e-05,0.137046694755554,0.00850984454154968,0.00541085237637162,"12064274","3"
"AA_0345","M",13.4408,53.0497,"2017",0.146544938656926,0.8,14,79,60.8400001525879,3.14000010490417,"112",0,23.9181709289551,118.092124938965,42.1488952636719,38.2435302734375,54.139331817627,18.4349002838135,92.2370071411133,NA,0.952517688274384,1.43391013145447,0.209324076771736,0.0251369290053844,0.0378408692777157,5.5240592956543,"12073572","2"
"AA_0069","M",13.4642,52.4164,"2016",-1.36688558244303,0,7,80,0,0,"231",0,80.5912246704102,48.6398468017578,29.9231662750244,36.8805694580078,65.0487213134766,7.74145650863647,88.8637619018555,NA,0.00144297431688756,0.000794871477410197,0.0442729666829109,0.00017622546874918,9.70749097177759e-05,5.40690469741821,"12061433","3"
"AA_0191","M",14.0358,53.02,"2016",-0.430697798437266,0.86,2,81,44.1699981689453,4.30000019073486,"112",8,19.6653060913086,122.025833129883,22.2413272857666,41.0197944641113,48.5831336975098,15.0084733963013,91.3884124755859,6.92543697357178,3.39110207557678,0.227075219154358,0.236762419342995,0.104476436972618,0.00699595874175429,7.29441165924072,"12073008","2"
"SK_3159","M",13.9858,52.5689,"2015",-1.87211292974311,0.9,1,82,4,17.7199993133545,"211",28,26.0154590606689,200.569412231445,24.3120708465576,46.9074974060059,69.6640167236328,8.90225219726562,90.2323684692383,6.60778951644897,0.0338125117123127,0.0240964535623789,5.38993990630843e-05,0.00498461769893765,0.00355228292755783,0.00794581323862076,"12064472","3"
"AA_0253","F",13.6025,52.2225,"2017",-2.35135282115773,0.1,11,83,45.5800018310547,24.8799991607666,"121",0,68.2418746948242,126.818565368652,40.1329612731934,35.7503089904785,64.9592895507812,9.33948612213135,88.2090301513672,4.97213220596313,5.62238928978331e-05,4.66095400497579e-07,7.93035542301368e-06,1.49616516864626e-05,1.24031913628642e-07,0.00211033434607089,"12061020","1"
"AA_0053","F",13.9289,52.5028,"2016",1.29102872856201,0.61,3,84,49.4700012207031,20.1100006103516,"121",34,24.2997169494629,118.771110534668,27.007604598999,44,65.8942565917969,10.7174501419067,89,6.2933521270752,0.288325846195221,0.0409376062452793,0.531547725200653,0.0623343326151371,0.00885046739131212,114.917457580566,"12064408","1"
"AA_0597","F",14.0806,53.0336,"2018",-2.04583289433604,0.8,9,85,0,0,"211",0,26.4313259124756,581.596984863281,24.1022644042969,44.5001678466797,53.6766624450684,13.9989881515503,92,7.24931526184082,0.132863029837608,0.0593872144818306,0.0634582042694092,0.0284640565514565,0.0127228843048215,13.5950374603271,"12073505","3"
"AA_0161","F",13.5344,51.8488,"2016",-0.989338636441592,0.2,3,86,39.8699989318848,2.03999996185303,"112",4,17.003246307373,199.835144042969,56.7410354614258,44.5140113830566,68.7374420166016,15.7204313278198,90.3676071166992,5.45364332199097,3.15808176994324,0.114305853843689,0.0447374396026134,0.195176377892494,0.00706435227766633,2.76487183570862,"12072053","2"
"AA_0176","F",13.8473,51.8535,"2016",2.34566136355841,0.6,13,87,12.7399997711182,0.889999985694885,"231",7,25.0671215057373,244.898742675781,34.0022468566895,45.7346687316895,66.7877883911133,19.0590572357178,88,6.64060306549072,2.57593035697937,0.122642524540424,0.136892333626747,0.185363709926605,0.0088253440335393,9.85075950622559,"12066196","3"
"AA_0410","F",14.1808,52.0747,"2017",2.26984258515783,0.64,11,88,48.6599998474121,0.629999995231628,"112",6,25.0926818847656,216.876358032227,30.7403316497803,37.9916954040527,74.2157363891602,18.1067924499512,87.0738983154297,NA,2.06985425949097,0.12037518620491,0.000187542696949095,0.170200988650322,0.00989826954901218,0.0154213523492217,"12067493","2"
"AA_0670","M",11.5093,53.5517,"2018",0.641193544145572,0.05,1,89,30.0499992370605,27.4500007629395,"112",9,32.0404930114746,84.2563323974609,66.6091766357422,41.4697875976562,55.6318664550781,33.7863731384277,98,NA,0.573878228664398,0.772483289241791,9.24160758586368e-06,0.262016713619232,0.35269421339035,0.00421945936977863,"13060060","2"
"AA_0312","F",14.0953,52.7383,"2017",4.15563270377707,0.96,5,90,51.0299987792969,19.0400009155273,"121",0,26.858980178833,47.7492561340332,41.4794578552246,39.5336799621582,64.5990829467773,6.54433059692383,88.5178146362305,6.48357582092285,1.15889191627502,1.55216419696808,0.00633460888639092,0.122264824807644,0.163755640387535,0.668310701847076,"12064512","1"
"SK_3203","F",13.6025,52.2225,"2015",-0.318075007050387,0,8,91,45.5800018310547,24.8799991607666,"121",0,68.2418746948242,126.818565368652,40.1329612731934,35.7503089904785,64.9592895507812,9.33948612213135,88.2090301513672,4.97213220596313,5.62238928978331e-05,4.66095400497579e-07,7.93035542301368e-06,1.49616516864626e-05,1.24031913628642e-07,0.00211033434607089,"12061020","1"
"AA_0637","F",14.1414,53.0783,"2018",1.27502544735884,0.76,14,92,7.65000009536743,0,"112",9,63.8303489685059,318.106231689453,26.014669418335,47.6559638977051,59.3956604003906,12.4641408920288,91.6989593505859,6.95007133483887,0.298691153526306,0.450649976730347,0.0634732320904732,0.0668743327260017,0.100896582007408,14.2111005783081,"12073386","2"
"SK_3173","M",13.3775,53.145,"2015",1.08016054325761,0.53,1,93,45.060001373291,0,"112",0,17.4494075775146,103.79566192627,42.7482872009277,35.9962272644043,52.9125785827637,25.0544986724854,93.6530456542969,5.76560735702515,0.952517688274384,1.43391013145447,0.209324076771736,0.0251369290053844,0.0378408692777157,5.5240592956543,"12073572","2"
"SK_2963","F",12.2997,49.5861,"2015",0.812704208055886,0.24,4,94,2.59999990463257,0,"231",0,76.5917510986328,151.182815551758,52.1905097961426,43.4320678710938,101.924209594727,38.6680450439453,104.169929504395,5.74216032028198,2.75758719444275,0.0761228427290916,0.0136375920847058,0.381656974554062,0.0120952250435948,1.90228974819183,"09374162","3"
"AA_0443","M",14.2606,52.0875,"2017",-0.077966494807763,0.84,8,95,7.65999984741211,43.7900009155273,"112",42,51.2510108947754,111.590744018555,28.204460144043,37.228515625,72.9501037597656,18.1752777099609,87.2756118774414,5.71917533874512,1.66057419776917,0.215890631079674,0.000149910119944252,0.095374770462513,0.0123996380716562,0.00861005950719118,"12067137","2"
"SK_2995","M",12.245,49.6772,"2015",1.03691678994168,0,7,96,9.6899995803833,0,"211",0,87.8018112182617,107.112091064453,64.8674850463867,34.6942901611328,104.463745117188,35.214298248291,104.418159484863,4.83688735961914,0.635191380977631,0.0338702164590359,0.00412989594042301,0.294260442256927,0.0156908072531223,1.91322672367096,"09374160","3"
"AA_0394","F",14.1808,52.0747,"2017",-2.23106352283929,0.64,11,97,48.6599998474121,0.629999995231628,"112",6,25.0926818847656,216.876358032227,30.7403316497803,37.9916954040527,74.2157363891602,18.1067924499512,87.0738983154297,NA,2.06985425949097,0.12037518620491,0.000187542696949095,0.170200988650322,0.00989826954901218,0.0154213523492217,"12067493","2"
"AA_0378","M",13.8975,52.2761,"2017",0.49255820864415,0.11,14,98,67.870002746582,0,"121",0,26.8478717803955,250.533706665039,32.2477836608887,37.2477836608887,65.7902908325195,12,87.7522506713867,6.32859802246094,0.391730159521103,0.000116356575745158,3.01401376724243,0.0217231214046478,6.45247246211511e-06,167.140029907227,"12067481","1"
"AA_0459","F",14.2606,52.0875,"2017",0.663355804398639,0.7,8,99,7.65999984741211,43.7900009155273,"112",42,51.2510108947754,111.590744018555,28.204460144043,37.228515625,72.9501037597656,18.1752777099609,87.2756118774414,5.71917533874512,1.66057419776917,0.215890631079674,0.000149910119944252,0.095374770462513,0.0123996380716562,0.00861005950719118,"12067137","2"
"AA_0652","F",13.2144,53.1514,"2018",2.53202052555408,0.78,15,100,37.2099990844727,0,"112",0,73.8466033935547,232.88703918457,50.6054039001465,36.8394432067871,59.6054039001465,25.9978694915771,93.7740859985352,5.67053747177124,0.000240711160586216,7.25991731087561e-06,5.60886765015312e-05,1.12378320409334e-05,3.3893624618031e-07,0.00261855381540954,"12065084","2"
"AA_0327","F",13.4408,53.0497,"2017",-1.62942596603813,0.72,14,101,60.8400001525879,3.14000010490417,"112",0,23.9181709289551,118.092124938965,42.1488952636719,38.2435302734375,54.139331817627,18.4349002838135,92.2370071411133,NA,0.952517688274384,1.43391013145447,0.209324076771736,0.0251369290053844,0.0378408692777157,5.5240592956543,"12073572","2"
"AA_0130","F",13.5878,52.1583,"2016",-0.432526420447359,0,5,102,25.4799995422363,9.32999992370605,"112",6,67.2844924926758,123.291549682617,41.9005737304688,38.4732055664062,67.0479507446289,15.385217666626,88.4037780761719,5.40405893325806,0.32527357339859,0.0150937316939235,0.253844559192657,0.0328002460300922,0.00152203603647649,25.5974178314209,"12061332","2"
"AA_0539","M",12.7797,52.7947,"2018",-0.586612109442312,0.11,2,103,100,0,"121",0,89.73046875,118.841300964355,63.9478073120117,28.6089057922363,61.882266998291,31.5363063812256,90.9497451782227,7.01752376556396,8.38105773925781,0.241470649838448,0.0007241788553074,0.310892283916473,0.00895726587623358,0.0268631502985954,"12068117","1"
"AA_0620","F",13.7306,52.2594,"2018",0.537012322546153,0.16,4,104,14.960000038147,3.79999995231628,"211",7,29.3292846679688,27.7618885040283,36.5249557495117,37.4216537475586,63.9926567077637,10,88,6.45697927474976,0.0829539373517036,0.00155612896196544,0.0497434139251709,0.00609570322558284,0.000114349008072168,3.65529465675354,"12061217","3"
"AA_0120","F",13.895,52.9581,"2016",-2.69524474443871,0.87,4,105,70.7200012207031,1.35000002384186,"112",0,9.54001140594482,163.967895507812,29.2789859771729,41.3893394470215,50.604419708252,14.1057767868042,92.393180847168,6.64743995666504,0.264217287302017,0.0380688942968845,0.422163009643555,0.109847255051136,0.0158269871026278,175.512542724609,"12060296","2"
"AA_0373","F",13.8975,52.2761,"2017",-0.149648391533442,0.2,14,106,67.870002746582,0,"121",0,26.8478717803955,250.533706665039,32.2477836608887,37.2477836608887,65.7902908325195,12,87.7522506713867,6.32859802246094,0.391730159521103,0.000116356575745158,3.01401376724243,0.0217231214046478,6.45247246211511e-06,167.140029907227,"12067481","1"
"AA_0551","F",13.66,52.7369,"2018",0.0361062145490351,0,10,107,13.9200000762939,6.28999996185303,"112",8,23.978723526001,237.783996582031,39.5828094482422,38.4275436401367,68.319450378418,12.3670301437378,91.1306610107422,6.16892766952515,0.0653280913829803,0.00768664060160518,0.0030740606598556,0.0107333343476057,0.00126290670596063,0.505064845085144,"12060024","2"
"AA_0590","F",14.0922,52.2125,"2018",1.37337148454183,0.71,6,108,55.0499992370605,0,"231",0,47.8688850402832,25.3767433166504,37.0869140625,34.0063705444336,96.3796768188477,16,89.0015716552734,6.3436541557312,0.564330041408539,0.249466836452484,0.000134431160404347,0.0305373091250658,0.0134992748498917,0.0072744064964354,"12067426","3"
"AA_0405","M",14.1808,52.0747,"2017",-0.52985243638054,0.65,11,109,48.6599998474121,0.629999995231628,"112",6,25.0926818847656,216.876358032227,30.7403316497803,37.9916954040527,74.2157363891602,18.1067924499512,87.0738983154297,NA,2.06985425949097,0.12037518620491,0.000187542696949095,0.170200988650322,0.00989826954901218,0.0154213523492217,"12067493","2"
"AA_0389","M",14.1442,52.0172,"2017",-1.93060569221051,0.65,9,110,23.2800006866455,2.67000007629395,"112",10,40.8915481567383,115.825088500977,30.0012226104736,38.2073516845703,72.0423355102539,18.8931007385254,87.2168197631836,5.12230110168457,0.080185167491436,0.00154991541057825,0.0465387776494026,0.00606728950515389,0.000117275871161837,3.52140235900879,"12061450","2"
"SK_2980","F",12.2094,48.8375,"2015",1.94111441755697,0.78,2,111,23.9400005340576,4.67000007629395,"112",12,39.9536895751953,71.4381637573242,31.7661781311035,47.3412857055664,104.058059692383,50.5674209594727,102.819602966309,7.51332569122314,1.33315908908844,0.679507374763489,0.000178761023562402,0.171994641423225,0.0876651778817177,0.0230624675750732,"09375196","2"
"AA_0322","M",13.8339,52.2694,"2017",1.36207784511677,0.15,2,112,37.8199996948242,17.2700004577637,"112",14,13.3297777175903,413.573425292969,34.9961929321289,38.9877319335938,64.1193618774414,10.0127182006836,87.9999771118164,6.22724723815918,0.0829539373517036,0.00155612896196544,0.0497434139251709,0.00609570322558284,0.000114349008072168,3.65529465675354,"12061217","2"
"AA_0247","M",13.6025,52.2225,"2017",3.31191273918413,0,11,113,45.5800018310547,24.8799991607666,"121",0,68.2418746948242,126.818565368652,40.1329612731934,35.7503089904785,64.9592895507812,9.33948612213135,88.2090301513672,4.97213220596313,5.62238928978331e-05,4.66095400497579e-07,7.93035542301368e-06,1.49616516864626e-05,1.24031913628642e-07,0.00211033434607089,"12061020","1"
"SK_3153","F",13.6761,52.4977,"2015",0.408618519060934,0.08,1,114,57.1699981689453,0,"142",0,31.302547454834,317.967895507812,34.4710464477539,40.1130447387695,63.0133094787598,9.34791946411133,89,6.03938055038452,0.0336529426276684,0.00670273322612047,5.25753930560313e-05,0.0105757657438517,0.00210639950819314,0.0165223311632872,"12064227","2"
"AA_0632","F",14.0939,53.0706,"2018",0.0684752201542258,0.88,7,115,56.5299987792969,0,"121",0,24.508186340332,316.626281738281,24.2312984466553,42.9505004882812,53.7810249328613,14.0121917724609,91.7855987548828,7.04087114334106,0.162654235959053,0.0085555724799633,0.009685929864645,0.126281678676605,0.00664238492026925,7.51997375488281,"12073440","1"
"AA_0204","M",13.1633,53.2397,"2016",-1.22797947444592,0.9,6,116,38.560001373291,2.75,"112",0,14.6958417892456,203.212326049805,50.7187156677246,35,56.0000457763672,26.2070922851562,94,5.82752084732056,0.000240711160586216,7.25991731087561e-06,5.60886765015312e-05,1.12378320409334e-05,3.3893624618031e-07,0.00261855381540954,"12065084","2"
"AA_0453","M",14.2606,52.0875,"2017",-0.488774369695377,0.94,8,117,7.65999984741211,43.7900009155273,"112",42,51.2510108947754,111.590744018555,28.204460144043,37.228515625,72.9501037597656,18.1752777099609,87.2756118774414,5.71917533874512,1.66057419776917,0.215890631079674,0.000149910119944252,0.095374770462513,0.0123996380716562,0.00861005950719118,"12067137","2"
"AA_0357","F",13.4408,53.0497,"2017",-0.752405654439257,0.52,14,118,60.8400001525879,3.14000010490417,"112",0,23.9181709289551,118.092124938965,42.1488952636719,38.2435302734375,54.139331817627,18.4349002838135,92.2370071411133,NA,0.952517688274384,1.43391013145447,0.209324076771736,0.0251369290053844,0.0378408692777157,5.5240592956543,"12073572","2"
"AA_0663","F",14.1414,53.0783,"2018",2.26475525556129,0.84,14,119,7.65000009536743,0,"112",9,63.8303489685059,318.106231689453,26.014669418335,47.6559638977051,59.3956604003906,12.4641408920288,91.6989593505859,6.95007133483887,0.298691153526306,0.450649976730347,0.0634732320904732,0.0668743327260017,0.100896582007408,14.2111005783081,"12073386","2"
"AA_0647","F",13.2144,53.1514,"2018",4.39566136355841,0.8,15,120,37.2099990844727,0,"112",0,73.8466033935547,232.88703918457,50.6054039001465,36.8394432067871,59.6054039001465,25.9978694915771,93.7740859985352,5.67053747177124,0.000240711160586216,7.25991731087561e-06,5.60886765015312e-05,1.12378320409334e-05,3.3893624618031e-07,0.00261855381540954,"12065084","2"
"SK_3182","M",13.9703,53.0039,"2015",-2.08010964853993,0.9,4,121,63.8699989318848,4.8600001335144,"112",7,13.1414213180542,48.5663948059082,21.479284286499,40.118953704834,46.9631462097168,16.937463760376,92.2844161987305,6.58034992218018,3.39110207557678,0.227075219154358,0.236762419342995,0.104476436972618,0.00699595874175429,7.29441165924072,"12073008","2"
"AA_0571","M",13.3047,52.9936,"2018",4.17424623225257,0.1,2,122,9.17000007629395,0,"211",1,104.969741821289,594.888977050781,47.1969833374023,38.3888206481934,56.1969833374023,15.8309297561646,92.0007476806641,6.61646509170532,3.41104459762573,0.0392261631786823,0.0959925428032875,0.152729421854019,0.00175635027699172,4.29806327819824,"12065356","3"
"SK_3053","M",12.6064,49.2619,"2015",-1.05216069604534,0.58,4,123,8.73999977111816,0.740000009536743,"211",5,26.7313861846924,50.4154930114746,52.825927734375,50.3407821655273,91.8757400512695,48.9237289428711,102.379318237305,NA,3.14951705932617,0.156506180763245,0.0274053681641817,0.704842090606689,0.0350250937044621,6.13314867019653,"09372146","3"
"AA_0140","F",13.7731,53.1164,"2016",0.584755255561294,0.8,2,124,26.6000003814697,0,"112",0,43.7222213745117,460.081970214844,30.1743507385254,36.6110801696777,45.5406723022461,17.1743507385254,93.8221969604492,NA,1.10848784446716,0.0617912746965885,0.0714863985776901,0.114503666758537,0.00638286443427205,7.38434314727783,"12073201","2"
"AA_0079","M",13.84,52.2678,"2016",0.317293998554803,0.1,5,125,14.960000038147,39.4099998474121,"112",24,17.9350891113281,137.641799926758,34.8562812805176,38.5265922546387,64.4377899169922,10.5105895996094,87.9960250854492,5.7642068862915,0.0829539373517036,0.00155612896196544,0.0497434139251709,0.00609570322558284,0.000114349008072168,3.65529465675354,"12061217","2"
"SK_3123","M",13.6664,52.7339,"2015",0.653340124255449,0,15,126,47.2400016784668,6.51999998092651,"112",0,14.6529951095581,28.4916172027588,39.2913398742676,38.1301574707031,68.128173828125,12.1721296310425,91.1677017211914,5.96711921691895,0.0653280913829803,0.00768664060160518,0.0030740606598556,0.0107333343476057,0.00126290670596063,0.505064845085144,"12060024","2"
